,open,high,low,close,volume,value
2021-06-04 09:00:00,4110.0,4195.0,3670.0,3840.0,3009561.58570504,11710758111.795189
2021-06-05 09:00:00,3820.0,3865.0,3655.0,3750.0,1197460.59446302,4515951245.008775
2021-06-06 09:00:00,3750.0,4300.0,3660.0,3900.0,10530897.81803021,42146924890.63382
2021-06-07 09:00:00,3890.0,4175.0,3505.0,3575.0,5643801.04584302,22425486022.605076
2021-06-08 09:00:00,3575.0,3660.0,3010.0,3325.0,3773663.91214927,12449488190.10168
2021-06-09 09:00:00,3330.0,3645.0,3290.0,3415.0,12665665.54805772,43667621627.88156
2021-06-10 09:00:00,3415.0,3555.0,3250.0,3475.0,6367456.86299338,21468276167.95296
2021-06-11 09:00:00,3490.0,3605.0,2880.0,3010.0,9419339.43295324,30735460147.41918
2021-06-12 09:00:00,2990.0,3070.0,2210.0,2385.0,6565602.57318219,16507838723.64063
2021-06-13 09:00:00,2390.0,2500.0,2130.0,2390.0,4115305.54411238,9348352894.440306
2021-06-14 09:00:00,2380.0,2585.0,2255.0,2500.0,5754471.74439816,14075709025.833403
2021-06-15 09:00:00,2495.0,2595.0,2410.0,2515.0,3596627.63218152,8997135485.016361
2021-06-16 09:00:00,2510.0,2660.0,2360.0,2430.0,4076435.25968797,10263815733.189297
2021-06-17 09:00:00,2430.0,2465.0,2330.0,2380.0,1819516.58462375,4373169484.425793
2021-06-18 09:00:00,2380.0,2390.0,2170.0,2200.0,2265300.33228761,5044638160.153991
2021-06-19 09:00:00,2200.0,2365.0,2175.0,2250.0,2816638.15501179,6377868474.277442
2021-06-20 09:00:00,2240.0,2265.0,1960.0,2115.0,2745990.41133589,5713848478.907246
2021-06-21 09:00:00,2100.0,2115.0,1400.0,1460.0,4413518.3709006,7794807120.063576
2021-06-22 09:00:00,1460.0,1585.0,1110.0,1280.0,6140537.59794184,8054197329.098263
2021-06-23 09:00:00,1280.0,1425.0,1260.0,1405.0,4674198.66203319,6304288932.718844
2021-06-24 09:00:00,1410.0,1645.0,1380.0,1595.0,6028638.83754019,9172331898.97947
