,open,high,low,close,volume,value
2021-06-04 09:00:00,11060.0,12310.0,9590.0,10300.0,19455869.4492616,214136110233.88586
2021-06-05 09:00:00,10300.0,11520.0,10260.0,10600.0,10934587.64961801,119509411010.23726
2021-06-06 09:00:00,10600.0,11040.0,10010.0,10300.0,3417252.85904009,35947035646.92045
2021-06-07 09:00:00,10310.0,11810.0,9890.0,10100.0,7712632.02157901,84341268414.13205
2021-06-08 09:00:00,10090.0,11500.0,9550.0,10460.0,21143259.74313267,222838622376.65067
2021-06-09 09:00:00,10460.0,11200.0,10010.0,10850.0,13176312.57915418,141315783120.1883
2021-06-10 09:00:00,10850.0,11100.0,10010.0,10250.0,3082874.70750889,32459647931.607754
2021-06-11 09:00:00,10250.0,10270.0,8955.0,9295.0,2296042.0355292,22234277210.591244
2021-06-12 09:00:00,9290.0,9775.0,8520.0,9135.0,2465705.35815159,22588213198.8618
2021-06-13 09:00:00,9130.0,10200.0,8870.0,10090.0,3101324.10848171,29501863958.114597
2021-06-14 09:00:00,10100.0,10960.0,9810.0,10420.0,3013579.82906709,31284517611.135326
2021-06-15 09:00:00,10400.0,10630.0,10150.0,10240.0,962616.8063546,9960654475.853668
2021-06-16 09:00:00,10240.0,10530.0,9875.0,10490.0,1288678.34035709,13116789929.457745
2021-06-17 09:00:00,10490.0,11190.0,10400.0,11100.0,1841127.18102378,20041659836.940014
2021-06-18 09:00:00,11110.0,11830.0,10120.0,10600.0,4157158.15908517,46625683128.388176
2021-06-19 09:00:00,10600.0,10870.0,10230.0,10490.0,1563070.90556095,16522725024.209747
2021-06-20 09:00:00,10480.0,10560.0,9580.0,10240.0,1778861.63108191,17847458312.346836
2021-06-21 09:00:00,10250.0,10330.0,7600.0,7710.0,3695645.20443699,33031261349.27852
2021-06-22 09:00:00,7745.0,8550.0,6170.0,7535.0,4323545.72116023,31827045901.02555
2021-06-23 09:00:00,7540.0,8645.0,7040.0,8035.0,2335786.1617236,18734697531.26241
2021-06-24 09:00:00,8055.0,8490.0,7680.0,8455.0,1640116.86386279,13287281885.889397
2021-06-25 09:00:00,8455.0,8655.0,7510.0,7850.0,1364834.24501305,11040402968.474258
2021-06-26 09:00:00,7845.0,8130.0,7210.0,7680.0,1342754.62562419,10160882505.442144
2021-06-27 09:00:00,7675.0,7990.0,7380.0,7970.0,798944.97954294,6117335191.827833
2021-06-28 09:00:00,7970.0,8270.0,7745.0,8045.0,1194238.07536119,9525805799.263865
2021-06-29 09:00:00,8060.0,8545.0,7985.0,8275.0,1636952.83792926,13598796292.065237
2021-06-30 09:00:00,8280.0,8455.0,7660.0,8045.0,1721581.01747076,13735401999.19471
2021-07-01 09:00:00,8060.0,8075.0,7275.0,7410.0,1365317.19243419,10368676826.564436
2021-07-02 09:00:00,7405.0,7500.0,6770.0,7305.0,1679912.00668483,11904955087.89502
2021-07-03 09:00:00,7290.0,7385.0,7055.0,7305.0,1241621.23688444,9010811740.088833
2021-07-04 09:00:00,7305.0,7600.0,7080.0,7365.0,1450217.37243615,10647209178.504347
2021-07-05 09:00:00,7365.0,7515.0,6855.0,6985.0,1590543.57619873,11353052133.871376
2021-07-06 09:00:00,6970.0,7265.0,6960.0,7130.0,1432715.78166403,10227042567.938927
2021-07-07 09:00:00,7125.0,7790.0,7040.0,7485.0,2585605.61115207,19105766544.89027
2021-07-08 09:00:00,7485.0,8120.0,7140.0,7315.0,8142131.1412192,62573609723.497116
2021-07-09 09:00:00,7315.0,7315.0,6750.0,7195.0,1784496.5726373,12581787230.89308
2021-07-10 09:00:00,7165.0,7290.0,6885.0,6970.0,865476.96083611,6108709964.974567
2021-07-11 09:00:00,6970.0,7060.0,6790.0,6995.0,957704.87896286,6630699698.465646
