,open,high,low,close,volume,value
2021-06-04 09:00:00,14390.0,14690.0,12760.0,13160.0,5095830.21783842,69143160928.51283
2021-06-05 09:00:00,13160.0,13510.0,12570.0,12890.0,2449073.27550649,31985288678.93561
2021-06-06 09:00:00,12890.0,13050.0,12640.0,12910.0,2510274.6960547,32092516245.281536
2021-06-07 09:00:00,12930.0,12990.0,11150.0,11280.0,3496774.92691787,42786575244.41158
2021-06-08 09:00:00,11270.0,11500.0,9825.0,10830.0,5557146.10881986,59100471860.32006
2021-06-09 09:00:00,10850.0,11550.0,10100.0,11470.0,5038436.36892171,54778907445.69652
2021-06-10 09:00:00,11470.0,12600.0,11030.0,11370.0,6900333.73753018,81720814474.42358
2021-06-11 09:00:00,11370.0,11500.0,10420.0,10610.0,3025602.35939854,33108982728.927094
2021-06-12 09:00:00,10600.0,10600.0,9645.0,9985.0,2488735.47904094,24865609010.905434
2021-06-13 09:00:00,9985.0,10670.0,9735.0,10620.0,2015233.78094159,20294447293.205276
2021-06-14 09:00:00,10620.0,10920.0,10210.0,10830.0,2419839.01612686,25536486491.875153
2021-06-15 09:00:00,10830.0,10990.0,10500.0,10690.0,1761652.86127785,18945743392.464405
2021-06-16 09:00:00,10690.0,10710.0,10050.0,10270.0,1450834.85640778,15031527875.337421
2021-06-17 09:00:00,10280.0,10600.0,10030.0,10170.0,1477259.75234545,15287308024.863125
2021-06-18 09:00:00,10150.0,10170.0,9315.0,9535.0,1812551.54706264,17662287961.328594
2021-06-19 09:00:00,9535.0,9585.0,9090.0,9125.0,1257673.04773358,11718668927.36896
2021-06-20 09:00:00,9130.0,9135.0,8200.0,8900.0,2111836.77240659,18306157815.937325
2021-06-21 09:00:00,8885.0,8950.0,6340.0,6505.0,4416231.7516742,33240397944.01765
2021-06-22 09:00:00,6500.0,6910.0,5225.0,5815.0,5562468.83301758,33453690772.387875
2021-06-23 09:00:00,5815.0,7010.0,5535.0,6845.0,5004555.417514,32896371068.96351
2021-06-24 09:00:00,6845.0,7230.0,6435.0,7140.0,3453664.62778772,23856195444.282967
2021-06-25 09:00:00,7140.0,7495.0,6385.0,6490.0,2914432.41903476,20296473750.561283
2021-06-26 09:00:00,6490.0,6870.0,6185.0,6800.0,2331403.3396307,15142317813.672115
2021-06-27 09:00:00,6800.0,7250.0,6660.0,7085.0,2247493.82103523,15632496317.913322
2021-06-28 09:00:00,7085.0,7460.0,6920.0,7335.0,1991982.10628671,14246613285.739584
2021-06-29 09:00:00,7335.0,8870.0,7310.0,8755.0,5769277.50139432,47035244874.96609
2021-06-30 09:00:00,8750.0,9200.0,8270.0,8905.0,5235391.18613545,45810245161.99332
